"id","created_at","name","has_test","alternate_url"
"119157837","2025-04-04T10:57:53+0300","Junior",false,"https://hh.ru/vacancy/119157837"
"119170798","2025-04-04T14:31:56+0300","-",false,"https://hh.ru/vacancy/119170798"
