"id","created_at","name","has_test","alternate_url"
"119372692","2025-04-10T09:46:40+0300","-",false,"https://hh.ru/vacancy/119372692"
"119403197","2025-04-10T18:15:50+0300","-",false,"https://hh.ru/vacancy/119403197"
