"id","created_at","name","has_test","alternate_url"
"119217183","2025-04-07T10:30:25+0300","-",false,"https://hh.ru/vacancy/119217183"
"118570463","2025-04-07T12:39:44+0300","Junior",false,"https://hh.ru/vacancy/118570463"
"119239149","2025-04-07T14:54:50+0300","-",false,"https://hh.ru/vacancy/119239149"
"119240429","2025-04-07T15:10:46+0300","-",false,"https://hh.ru/vacancy/119240429"
